entity_id	label	old_date	old_precision	new_date_type	new_date	new_precision
1303	Land	2002-03-19	3	release	2002-03-19	3
1305	Notre Dame des Fleurs	1943-01-01	1	publication	1943-01-01	1
1306	New Rose	1976-01-01	1	publication	1976-01-01	1
1307	KM31:Kilometro 31	2007-02-02	3	release	2007-02-02	3
1308	Nervous Breakdown	1979-01-01	2	publication	1979-01-01	2
1309	大魔神怒る	1966-08-13	3	release	1966-08-13	3
1310	Ghostkeeper	1981-01-01	1	release	1981-01-01	1
1311	Witchboard	1986-01-01	1	release	1986-01-01	1
1312	Lekce Faust	1994-01-01	1	release	1994-01-01	1
1313	La casa dalle finestre che ridono	1976-08-16	3	release	1976-08-16	3
1314	No. 4	1999-01-01	1	release	1999-01-01	1
1315	Blood for Dracula	1974-03-01	3	release	1974-03-01	3
1316	L'Amour braque	1985-01-01	1	release	1985-01-01	1
1317	The House on Sorority Row	1982-01-01	1	release	1982-01-01	1
1318	For Blood and Empire	2006-01-01	1	release	2006-01-01	1
1319	The Raspberry Reich	2004-01-17	3	release	2004-01-17	3
1320	Surfin' Bird	1963-01-01	1	publication	1963-01-01	1
1321	69	1987-01-01	1	publication	1987-01-01	1
1322	Mad Detective	2007-01-01	1	release	2007-01-01	1
1323	La Fidélité	2000-01-01	1	release	2000-01-01	1
1324	地球防衛軍	1957-01-01	1	release	1957-01-01	1
1325	実録阿部定	1975-02-08	3	release	1975-02-08	3
1326	ゲゾラ・ガニメ・カメーバ 決戦!南海の大怪獣	1970-01-01	1	release	1970-01-01	1
1327	The Hitch-Hiker	1953-01-01	1	release	1953-01-01	1
1328	Slaughter High	1986-01-01	1	release	1986-01-01	1
1329	Hang-Ups	1997-09-09	3	release	1997-09-09	3
1330	Masque	1975-09-20	3	release	1975-09-20	3
1331	For Monkeys	1997-01-01	1	release	1997-01-01	1
1332	The War on Errorism	2003-01-01	1	release	2003-01-01	1
1333	Static Age	1978-01-01	1	release	1978-01-01	1
1334	Adventure	1978-04-01	2	release	1978-04-01	2
1335	Così fan tutte	1992-01-01	1	release	1992-01-01	1
1336	Corruption	1968-07-19	3	release	1968-07-19	3
1337	No Division	1999-08-10	3	release	1999-08-10	3
1338	Hard Sensation	1980-01-01	1	release	1980-01-01	1
1339	The Monk	1796-01-01	1	publication	1796-01-01	1
1340	大怪獣バラン	1958-01-01	1	release	1958-01-01	1
1341	The Sadist	1963-01-01	1	release	1963-01-01	1
1342	Zaat	1971-01-01	1	release	1971-01-01	1
1343	Gappa: The Triphibian Monster	1967-01-01	1	release	1967-01-01	1
1344	The Cat and the Canary	1939-01-01	1	release	1939-01-01	1
1345	!!!	2001-01-01	1	release	2001-01-01	1
1346	玉蒲團之偷情寶鑑	1991-01-01	1	release	1991-01-01	1
1347	Night Songs	1986-06-09	3	release	1986-06-09	3
1348	Secret Treaties	1974-01-01	1	release	1974-01-01	1
1349	From the Ashes	2003-01-01	1	release	2003-01-01	1
1350	Unknown Road	1993-08-17	3	release	1993-08-17	3
1351	Underground Network	2001-04-24	3	release	2001-04-24	3
1352	Tyranny and Mutation	1973-01-01	1	release	1973-01-01	1
1353	Totally F***ed Up	1993-09-16	3	release	1993-09-16	3
1354	Babel-17	1966-05-01	2	publication	1966-05-01	2
1355	Gruppa krovi	1988-01-01	3	release	1988-01-01	3
1356	Sing Sing Death House	2000-01-01	1	release	2000-01-01	1
1357	Boggy Depot	1998-01-01	1	release	1998-01-01	1
1358	The Funhouse	1981-03-13	3	release	1981-03-13	3
1359	A Kiss in the Dreamhouse	1982-11-05	3	release	1982-11-05	3
1360	Non si sevizia un paperino	1972-01-01	1	release	1972-01-01	1
1361	Histoire de l'œil	1928-01-01	1	publication	1928-01-01	1
1362	Eskimo	1979-09-01	2	release	1979-09-01	2
1363	Talk Dirty to Me Part III	1984-01-01	1	release	1984-01-01	1
1364	So Alone	1978-01-01	1	release	1978-01-01	1
1365	The Big Steal	1950-01-01	1	release	1950-01-01	1
1366	Spiklenci slasti	1996-01-01	1	release	1996-01-01	1
1367	Szyfry	1966-01-01	1	release	1966-01-01	1
1368	Monsters	1988-10-01	3	broadcast_start	1988-10-01	3
1369	100 Broken Windows	2000-01-01	1	release	2000-01-01	1
1370	13 Songs	1989-01-01	1	release	1989-01-01	1
1371	A Date with Elvis	1986-01-01	1	release	1986-01-01	1
1372	A Night at Birdland Vol. 1	1954-07-01	2	release	1954-07-01	2
1373	Here Comes the Devil	2013-01-01	1	release	2013-01-01	1
1374	And Soon the Darkness	1970-01-01	1	release	1970-01-01	1
1375	Witchcraft Destroys Minds & Reaps Souls	1969-01-01	1	release	1969-01-01	1
1376	Meet The Supremes	1962-12-09	3	release	1962-12-09	3
1377	Unos á otros	1799-01-01	1	inception	1799-01-01	1
1378	On Top of the Whale	1982-01-01	1	release	1982-01-01	1
1379	Bikini Kill	1992-01-01	1	publication	1992-01-01	1
1380	Billion Dollar Babies	1973-01-01	1	publication	1973-01-01	1
1381	Bo Diddley	1955-01-01	1	publication	1955-01-01	1
1382	Graduation Day	1981-01-01	1	release	1981-01-01	1
1383	Bulldozer	1983-01-01	1	publication	1983-01-01	1
1384	Daddy, Darling	1970-01-01	1	release	1970-01-01	1
1385	Ce jour-là	2003-06-04	3	release	2003-06-04	3
1386	Black Antlers	2004-01-01	1	release	2004-01-01	1
1387	Colloque de chiens	1977-01-01	1	release	1977-01-01	1
1388	Color Me Blood Red	1965-01-01	1	release	1965-01-01	1
1389	The Living End	1992-01-01	1	release	1992-01-01	1
1390	Creepozoids	1987-01-01	1	release	1987-01-01	1
1391	Crumb Duck	1993-01-01	1	publication	1993-01-01	1
1392	La noche de enfrente	2012-01-01	1	release	2012-01-01	1
1393	Dangerous Seductress	1992-01-01	1	release	1992-01-01	1
1394	Death Party	1983-01-01	1	publication	1983-01-01	1
1395	Deceit	1981-01-01	1	release	1981-01-01	1
1396	Day for My Love	1976-01-01	1	release	1976-01-01	1
1397	The Balcony	1956-01-01	1	inception	1956-01-01	1
1398	He Knows You're Alone	1980-08-29	3	release	1980-08-29	3
1399	維多利亞壹號	2010-01-01	1	release	2010-01-01	1
1400	Las momias de Guanajuato	1970-01-01	1	release	1970-01-01	1
1401	Santo vs. the Diabolical Hatchet	1964-01-01	1	release	1964-01-01	1
1402	The World of the Dead	1969-01-01	1	release	1969-01-01	1
1403	団地妻　隣りのあえぎ	2001-01-01	1	release	2001-01-01	1
1404	Erotic Ghost Story	1987-01-01	1	release	1987-01-01	1
1405	Satan's Slave	1976-12-01	2	release	1976-12-01	2
1406	De Sades Eugenie – Die Jungfrau und die Peitsche	1974-01-01	1	release	1974-01-01	1
1407	放‧逐	2006-01-01	1	release	2006-01-01	1
1408	Fascination	1979-01-01	1	release	1979-01-01	1
1409	Feedback Is Payback	2002-01-01	1	release	2002-01-01	1
1410	Women in Cages	1971-10-20	3	release	1971-10-20	3
1411	Fiends of Dope Island	2003-01-01	1	release	2003-01-01	1
1412	Flamejob	1994-01-01	1	release	1994-01-01	1
1413	Ukamau	1966-01-01	1	release	1966-01-01	1
1414	Self Entitled	2012-01-01	1	release	2012-01-01	1
1415	Ruy Blas	1838-01-01	1	publication	1839-01-01	1
1416	中國超人	1975-08-01	3	release	1975-08-01	3
1418	George & James	1984-01-01	1	release	1984-01-01	1
1419	Gradiva	2006-09-08	3	release	2006-09-08	3
1420	Gravest Hits	1979-07-01	2	publication	1979-07-01	2
1421	Gunmen	1988-01-01	1	release	1988-01-01	1
1422	Habermann	2010-11-25	3	release	2010-11-25	3
1423	Hangover Square	1945-01-01	1	release	1945-01-01	1
1424	Deathwatch	1949-01-01	1	publication	1949-01-01	1
1425	Have a Bad Day	1996-01-01	1	release	1996-01-01	1
1426	The Toolbox Murders	1978-03-03	3	release	1978-03-03	3
1427	Here We Go Round the Mulberry Bush	1968-01-04	3	release	1968-01-04	3
1428	人皮燈籠	1982-01-01	1	release	1982-01-01	1
1429	The Perfume of the Lady in Black	1974-03-29	3	release	1974-03-29	3
1430	Interior. Leather Bar.	2013-01-19	3	release	2013-01-19	3
1431	Spalovač mrtvol	1969-01-01	1	release	1969-01-01	1
1432	Кочегар	2010-10-13	3	release	2010-10-13	3
1433	All the Colors of the Dark	1972-01-01	1	release	1972-01-01	1
1434	第一類型危險	1980-12-04	3	release	1980-12-04	3
1435	L'Hypothèse du tableau volé	1979-01-01	1	release	1979-01-01	1
1436	L'Immortelle	1963-01-01	1	release	1963-01-01	1
1437	L'Impossible	1962-01-01	1	publication	1962-01-01	1
1438	Incompreso	1966-01-01	1	release	1966-01-01	1
1439	Złoto	1961-01-01	1	release	1961-01-01	1
1440	A Idade da Terra	1980-11-17	3	release	1980-11-17	3
1441	Lo strano vizio della signora Wardh	1971-01-15	3	release	1971-01-15	3
1442	The Chase	1946-01-01	1	release	1946-01-01	1
1443	L'Éveillé du pont de l'Alma	1985-01-01	1	release	1985-01-01	1
1444	L'Œil qui ment	1993-01-01	1	release	1993-01-01	1
1445	Panna a netvor	1978-01-01	1	release	1978-01-01	1
1446	La Comtesse noire	1973-06-05	3	release	1973-06-05	3
1447	The Crystal World	1966-01-01	1	publication	1966-01-01	1
1448	Literature and evil	1957-01-01	1	publication	1957-01-01	1
1449	Die Säge des Todes	1981-01-01	1	release	1981-01-01	1
1450	Ruka	1965-01-01	1	release	1965-01-01	1
1451	La Maison Nucingen	2008-01-01	1	release	2008-01-01	1
1452	The Red House	1947-01-01	1	release	1947-01-01	1
1453	La Nuit des horloges	2007-01-01	1	release	2007-01-01	1
1454	La Nuit des traquées	1980-01-01	1	release	1980-01-01	1
1455	The Accursed Share	1949-01-01	1	publication	1949-01-01	1
1456	La coda dello scorpione	1971-08-16	3	release	1971-08-16	3
1457	La Rose de fer	1972-01-01	1	release	1972-01-01	1
1458	Голова	2003-01-01	1	release	2003-01-01	1
1459	La Vampire nue	1970-01-01	1	release	1970-01-01	1
1460	La Ville des pirates	1983-01-01	1	release	1983-01-01	1
1461	La Vocation suspendue	1978-01-01	1	release	1978-01-01	1
1462	Hollow Triumph	1948-01-01	1	release	1948-01-01	1
1463	The Brainiac	1962-01-01	1	release	1962-01-01	1
1464	Le Bleu du Ciel	1935-05-01	2	publication	1957-01-01	1
1465	The Hearing Trumpet	1974-01-01	1	publication	1974-01-01	1
1466	Le Jeu avec le feu	1975-02-15	3	release	1975-02-15	3
1467	Le Locataire chimérique	1964-01-01	1	publication	1964-01-01	1
1468	Le Masque de la Méduse	2009-01-01	1	release	2009-01-01	1
1469	Le Nécrophile	1972-01-01	1	publication	1972-01-01	1
1470	Pętla	1957-01-01	1	release	1957-01-01	1
1471	The Flesh and Blood Show	1972-01-01	1	release	1972-01-01	1
1472	Sen noci svatojánské	1959-01-01	1	release	1959-01-01	1
1473	Le Théâtre de monsieur et madame Kabal	1967-01-01	1	release	1967-01-01	1
1474	Le Viol du vampire	1968-01-01	1	release	1968-01-01	1
1475	The Unsuspected	1947-01-01	1	release	1947-01-01	1
1476	The Killer Is Loose	1956-01-01	1	release	1956-01-01	1
1477	Pożegnania	1958-01-01	1	release	1958-01-01	1
1478	Devil's Angels	1967-01-01	1	release	1967-01-01	1
1479	犯された白衣	1967-01-01	1	release	1967-01-01	1
1480	Les Démoniaques	1974-01-01	1	release	1974-01-01	1
1481	Les Démons	1973-02-05	3	release	1973-02-05	3
1482	Schock	1977-01-01	1	release	1977-01-01	1
1483	Eugenie... the Story of Her Journey Into Perversion	1970-01-01	1	release	1970-01-01	1
1484	Philosophy of the World	1969-01-01	1	release	1969-01-01	1
1485	Honey to the B	1998-01-01	1	release	1998-01-01	1
1487	Les Possédées du diable	1974-01-01	1	release	1974-01-01	1
1488	The Savage Seven	1968-01-01	1	release	1968-01-01	1
1489	Symptoms	1974-01-01	1	release	1974-01-01	1
1490	Les Trois Couronnes du matelot	1983-01-01	1	release	1983-01-01	1
1491	Les Trottoirs de Bangkok	1984-01-01	1	release	1984-01-01	1
1492	Staré pověsti české	1952-01-01	1	release	1952-01-01	1
1493	Les Âmes fortes	2001-05-20	3	release	2001-05-20	3
1494	Look Mom No Head!	1991-01-01	1	release	1991-01-01	1
1495	Lèvres de sang	1975-01-01	1	release	1975-01-01	1
1496	Ecstasy of the Angels	1972-01-01	1	release	1972-01-01	1
1497	サド侯爵夫人	1965-11-15	3	publication	1965-11-15	3
1498	The Mafu Cage	1979-01-01	1	release	1979-01-01	1
1499	12 Stones	2002-04-23	3	release	2002-04-23	3
1500	Mars Audiac Quintet	1994-08-02	3	release	1994-08-02	3
1501	Only in Amerika	2004-01-01	1	release	2004-01-01	1
1502	What Makes a Man Start Fires?	1983-01-01	2	release	1983-01-01	2
1503	Meat Puppets	1982-01-01	1	release	1982-01-01	1
1504	BYO Split Series Volume I	1999-01-01	1	release	1999-01-01	1
1505	The Fallen Sparrow	1943-01-01	1	release	1943-01-01	1
1506	Hello Destiny	2008-04-22	3	release	2008-04-22	3
1507	Flood	1990-01-15	3	release	1990-01-15	3
1508	I, a Man	1967-01-01	1	release	1967-01-01	1
1509	Capriccio	1987-01-01	1	release	1987-01-01	1
1510	Teenage Depression	1976-01-01	1	release	1976-01-01	1
1511	Bricks Are Heavy	1992-01-01	1	release	1992-01-01	1
1512	The Burning World	1964-01-01	1	publication	1964-01-01	1
1513	Giovannona Coscialunga disonorata con onore	1973-01-01	1	release	1973-01-01	1
1514	Third Day	1996-01-01	1	release	1996-01-01	1
1515	God Told Me To	1976-01-01	1	release	1976-01-01	1
1516	La liceale seduce i professori	1979-08-09	3	release	1979-08-09	3
1517	Telefono rosso	1986-01-01	1	release	1986-01-01	1
1518	New World Orphans	2009-01-01	1	release	2009-01-01	1
1519	Alien Dead	1980-01-01	1	release	1980-01-01	1
1520	Quel gran pezzo dell'Ubalda tutta nuda e tutta calda	1972-01-01	1	release	1972-01-01	1
1521	Veneno para las hadas	1986-01-01	1	release	1986-01-01	1
1522	Mark of the Mole	1981-01-01	1	release	1981-01-01	1
1523	Aladdin Sane	1973-04-13	3	publication	1973-04-13	3
1524	Crime of Passion	1957-01-01	1	release	1957-01-01	1
1525	Spanking Machine	1990-04-16	3	release	1990-04-16	3
1526	Fontanelle	1992-01-01	1	release	1992-01-01	1
1527	Monella	1998-01-01	1	release	1998-01-01	1
1528	Morgiana	1972-01-01	1	release	1972-01-01	1
1529	House of Mortal Sin	1975-01-01	1	release	1975-01-01	1
1530	My Name Is Julia Ross	1945-01-01	1	release	1945-01-01	1
1531	Nova	1968-01-01	1	publication	1968-01-01	1
1532	The Sniper	1952-01-01	1	release	1952-01-01	1
1533	...Off the Bone	1983-01-01	1	release	1983-01-01	1
1534	Paranoiac	1960-01-01	1	release	1960-01-01	1
1535	Bajaja	1950-01-01	1	release	1950-01-01	1
1536	Black Spring	1936-01-01	1	publication	1936-01-01	1
1537	Psychedelic Jungle	1981-01-01	1	release	1981-01-01	1
1538	Don't Go in the House	1979-11-01	2	release	1979-11-01	2
1539	R. P. M.	1970-01-01	1	release	1970-01-01	1
1540	Never Take Sweets from a Stranger	1960-01-01	1	release	1960-01-01	1
1541	Terror	1978-01-01	1	release	1978-01-01	1
1542	Fragment of Fear	1970-01-01	1	release	1970-01-01	1
1543	The Old Dark House	1963-01-01	1	release	1963-01-01	1
1544	Re-Penetrator	2004-01-01	1	release	2004-01-01	1
1545	L'assassino... è al telefono	1972-10-06	3	release	1972-10-06	3
1546	The Psychopath	1966-01-01	1	release	1966-01-01	1
1547	Requiem pour un vampire	1971-01-01	1	release	1971-01-01	1
1548	Requiem for a Dream	1978-01-01	1	publication	1978-01-01	1
1549	Blade	1998-01-01	1	release	1998-01-01	1
1550	Frightmare	1974-01-01	1	release	1974-01-01	1
1551	Venus in Furs	1969-01-01	1	release	1969-01-01	1
1552	La via della prostituzione	1978-01-01	1	release	1978-01-01	1
1553	Klaus Nomi	1981-01-01	1	release	1981-01-01	1
1554	The Horror of Party Beach	1964-01-01	1	release	1964-01-01	1
1555	Mystics in Bali	1981-01-01	1	release	1981-01-01	1
1556	Santo in the Hotel of Death	1961-01-01	1	release	1961-01-01	1
1557	Santo vs. the Zombies	1961-01-01	1	release	1961-01-01	1
1558	Santo en el tesoro de Drácula	1969-01-01	1	release	1969-01-01	1
1559	Santo Against the Strangler	1963-01-01	1	release	1963-01-01	1
1560	Santo vs. Frankenstein's Daughter	1971-01-01	1	release	1971-01-01	1
1561	Santo y Blue Demon contra Drácula y el hombre lobo	1973-01-01	1	release	1973-01-01	1
1562	Santo y Blue Demon contra los monstruos	1970-01-01	1	release	1970-01-01	1
1563	Schizo	1976-11-11	3	release	1976-11-11	3
1564	School on Fire	1988-01-01	1	release	1988-01-01	1
1565	Scream Blacula Scream	1973-01-01	1	release	1973-01-01	1
1566	Script of the Bridge	1983-01-01	1	release	1983-01-01	1
1567	Sex Jack	1970-01-01	1	release	1970-01-01	1
1568	Sexus	1945-01-01	1	publication	1949-01-01	1
1569	Simple Headphone Mind	1997-01-01	1	publication	1997-01-01	1
1570	Singapore Sling	1990-01-01	1	release	1990-01-01	1
1571	The Bitch	1979-01-01	1	release	1979-01-01	1
1572	Something Weird	1967-01-01	1	release	1967-01-01	1
1573	The Stud	1978-04-12	3	release	1978-04-12	3
1575	Stars & Hank Forever: The American Composers Series	1986-01-01	1	release	1986-01-01	1
1576	Stay Sick!	1990-01-01	1	release	1990-01-01	1
1577	Song of the Bailing Man	1982-01-01	1	release	1982-01-01	1
1578	Suburbia	1984-01-01	1	release	1984-01-01	1
1579	Toys in the Attic	2009-01-01	1	release	2009-01-01	1
1580	The Animals on Tour	1965-02-01	2	release	1965-02-01	2
1581	The Big Bird Cage	1972-01-01	1	release	1972-01-01	1
1582	The Big Bubble: Part Four of the Mole Trilogy	1983-01-01	1	release	1983-01-01	1
1583	The Candy Snatchers	1973-01-01	1	release	1973-01-01	1
1584	The Delta	1996-01-01	1	release	1996-01-01	1
1585	The Devil Bat	1940-12-13	3	release	1940-12-13	3
1586	The King & Eye	1989-01-01	1	release	1989-01-01	1
1587	The Leather Boys	1964-01-01	1	release	1964-01-01	1
1588	The Lineup	1958-01-01	1	release	1958-01-01	1
1589	The Second Annual Report	1977-11-01	2	release	1977-11-01	2
1590	The Tunes of Two Cities	1982-03-01	2	release	1982-03-01	2
1591	The XXXorcist	2006-10-27	3	release	2006-10-27	3
1592	This Heat	1979-01-01	1	release	1979-01-01	1
1593	Troublesome Night	1997-01-01	1	release	1997-01-01	1
1594	Fanatic	1965-01-01	1	release	1965-01-01	1
1595	Hell Is a City	1960-01-01	1	release	1960-01-01	1
1596	Астенический синдром	1989-12-01	3	release	1989-12-01	3
1597	Vixen!	1968-01-01	1	release	1968-01-01	1
1598	Vlčí bouda	1987-06-01	3	release	1987-06-01	3
1599	Wormwood: Curious Stories from the Bible	1998-01-01	1	release	1998-01-01	1
1600	!!Destroy-Oh-Boy!!	1993-01-01	1	release	1993-01-01	1
1601	390° of Simulated Stereo	1981-01-01	1	release	1981-01-01	1
1602	40 gradi all'ombra del lenzuolo	1976-01-09	3	release	1976-01-09	3
1603	A Taste of Blood	1967-01-01	1	release	1967-01-01	1
1604	Abby	1974-01-01	1	release	1974-01-01	1
1605	Acid Bath	1984-01-01	1	release	1984-01-01	1
1606	Action	1980-01-04	3	release	1980-01-04	3
1607	Adam & Yves	1974-01-01	1	release	1974-01-01	1
1608	Ashes	1985-01-01	1	release	1985-01-01	1
1609	Invisible Invaders	1959-01-01	1	release	1959-01-01	1
1610	Private Parts	1972-01-01	1	release	1972-01-01	1
1611	The Devil's Plaything	1973-10-16	3	release	1973-10-16	3
1612	Caligola... la storia mai raccontata	1982-01-01	1	release	1982-01-01	1
1613	The Sporting Life	1994-09-06	3	release	1994-09-06	3
1614	Love Camp 7	1969-01-01	1	release	1969-01-01	1
1615	Can I Say	1986-06-01	2	release	1986-06-01	2
1616	Black Snake	1973-01-01	1	release	1973-01-01	1
1617	Catastrophe Ballet	1984-01-01	1	release	1984-01-01	1
1618	Cherry, Harry & Raquel!	1969-11-26	3	release	1969-11-26	3
1619	Chi lavora è perduto	1963-01-01	1	release	1963-01-01	1
1620	Christ – The Album	1982-01-01	1	release	1982-01-01	1
1621	近代能楽集	1956-04-30	3	publication	1956-04-30	3
1622	Five Guns West	1955-01-01	1	release	1955-01-01	1
1623	Город Зеро	1988-10-01	2	release	1988-10-01	2
1624	Col cuore in gola	1966-01-01	1	release	1966-01-01	1
1625	Collection I	1986-01-01	1	release	1986-01-01	1
1626	Common Law Cabin	1967-01-01	1	release	1967-01-01	1
1627	Concerto per pistola solista	1970-01-01	1	release	1970-01-01	1
1628	Bend Over Boyfriend	1998-01-01	1	publication	1998-01-01	1
1629	Così dolce... così perversa	1969-01-01	1	release	1969-01-01	1
1630	Crema, cioccolata e pa... prika	1981-01-01	1	release	1981-01-01	1
1631	Dark Ride	2006-01-01	1	release	2006-01-01	1
1632	Def by Temptation	1990-01-01	1	release	1990-01-01	1
1633	Dhalgren	1975-01-01	2	publication	1975-01-01	2
1634	Do pivnice	1983-01-01	1	release	1983-01-01	1
1635	Emanuelle - Perché violenza alle donne?	1977-09-16	3	release	1977-09-16	3
1636	Emanuelle nera 2	1976-01-01	1	release	1976-01-01	1
1637	Ende Neu	1996-01-01	1	release	1996-01-01	1
1638	Europe in the Raw	1963-01-01	1	release	1963-01-01	1
1639	Eva nera	1976-08-05	3	release	1976-08-05	3
1640	Eve and the Handyman	1961-01-01	1	release	1961-01-01	1
1641	Exit English	2003-01-01	1	release	2003-01-01	1
1642	Fall Heads Roll	2005-01-01	1	release	2005-01-01	1
1643	Fallo!	2003-01-01	1	release	2003-01-01	1
1644	Emanuelle nera	1975-11-27	3	release	1975-11-27	3
1645	Field Day	1988-02-01	2	release	1988-02-01	2
1646	Wise Children	1991-01-01	1	publication	1991-01-01	1
1647	Finders Keepers, Lovers Weepers!	1968-01-01	1	release	1968-01-01	1
1648	Fünf auf der nach oben offenen Richterskala	1987-01-01	1	release	1987-01-01	1
1649	Garlands	1982-09-01	3	release	1982-09-01	3
1650	Giallo a Venezia	1979-01-01	1	release	1979-01-01	1
1651	Good Morning and... Goodbye!	1967-01-01	1	release	1967-01-01	1
1652	Una lucertola con la pelle di donna	1971-01-01	1	release	1971-01-01	1
1653	Homo Eroticus	1971-01-01	1	release	1971-01-01	1
